Position,Instructions,Size,Priority,Working Class
3,566.8764618,3881,1,29
3,167.482299,4817,1,29
3,169.4482587,4230,2,31
3,80.08512942,4735,2,31
3,611.6440082,5272,2,31
3,689.0045093,4441,2,31
3,207.3072335,5488,2,31
3,72.7246101,2418,2,31
3,631.8790344,1791,2,31
3,150.2688988,4454,2,31
3,713.1193957,3531,2,31
3,310.1943042,5962,2,31
3,298.8050984,1835,2,31
3,312.3409822,2441,2,31
3,74.23804694,5918,2,31
3,79.95682184,1848,2,31
3,296.9561211,3826,2,31
3,479.7125026,4612,2,31
3,218.2990807,5897,2,31
3,206.6734815,2625,2,31
3,763.0302857,5644,2,31
3,498.1760698,1889,2,31
3,522.8521101,4407,2,31
3,271.2687638,4349,2,31
3,216.9682696,5772,2,31
3,728.7977819,4720,2,31
3,98.51671401,5140,2,31
3,360.9529506,5200,2,31
3,431.9114231,3302,2,31
3,284.3210347,4706,2,31
3,266.9896259,3409,2,31
3,621.9176149,2515,2,31
3,103.5038016,4689,2,31
3,745.0916094,4163,2,31
3,58.17098223,6004,2,31
3,539.5371862,2022,2,31
3,559.4615996,5983,2,31
3,766.297234,3881,2,31
3,346.2019794,3807,2,31
3,428.6586038,2419,2,31
3,261.5470482,2242,3,25
3,342.1324102,1859,3,25
3,748.014445,4160,3,25
3,690.9626779,3512,3,25
3,694.7618597,4565,3,25
3,89.26163481,1955,3,25
3,625.9883767,2296,3,25
3,537.3772989,2171,3,25
3,324.4593232,1596,3,25
3,752.1723259,2984,3,25
3,6.259664414,5587,3,25
3,216.2606895,3970,3,25
3,83.54365967,5842,3,25
3,313.9117797,2590,3,25
3,507.8367111,5488,3,25
3,82.59552948,2041,3,25
3,443.644617,5500,3,25
3,563.0155274,3213,3,25
3,383.6047075,3846,3,25
3,590.2312881,3251,3,25
3,139.7863875,5924,3,25
3,422.8308933,2244,3,25
3,236.9755412,3040,3,25
3,521.9378488,4123,3,25
3,55.15824563,5657,3,25
3,702.7890332,5890,3,25
3,328.867346,6050,3,25
3,356.7049509,5310,1,29
3,429.927471,6088,1,29
3,213.3112021,3745,1,29
3,109.3827578,3705,1,29
3,527.689698,3180,1,29
3,37.06748143,3512,1,29
3,188.7053507,1738,1,29
3,246.0727725,5409,1,29
3,606.4571639,5524,1,29
3,468.1097432,5249,1,29
3,238.354788,5043,1,29
3,622.0144078,5076,1,29
3,537.154583,5451,1,29
3,531.9531731,5827,1,29
3,592.066856,3668,1,29
3,404.0363344,2130,1,29
3,398.4907783,2644,1,29
3,93.16413273,3253,1,29
3,0.293920497,1564,1,29
3,558.2053438,5671,1,29
3,751.4583155,4748,1,29
3,478.9518039,6188,1,29
3,271.2229099,5245,1,29
3,690.8041393,2885,1,29
3,219.541834,5979,1,29
3,34.50442677,2063,1,29
3,678.9415073,4544,1,29
3,603.3539332,2382,1,29
3,389.5212136,1645,1,29
3,684.3601279,4165,1,29
3,491.0269918,4970,1,29
3,600.6748288,3340,1,29
3,149.8934045,5367,1,29
3,90.97105621,2496,1,29
3,6.978418076,3646,1,29
3,283.3188158,4459,2,31
3,671.34316,2392,2,31
3,245.3158859,5350,2,31
3,557.9028218,3921,2,31
3,88.42032055,5677,2,31
3,564.9974905,5191,2,31
3,433.562769,2059,2,31
3,670.8598194,3165,2,31
3,68.65812391,3194,2,31
3,248.1574938,3276,2,31
3,116.3547287,3040,2,31
3,409.371394,2644,2,31
3,490.8780952,5984,2,31
3,345.2886354,6181,2,31
3,304.9010873,1942,2,31
3,261.858538,4888,2,31
3,74.96284644,3692,2,31
3,304.1611493,3170,2,31
3,79.92066859,1698,2,31
3,758.3910727,1656,2,31
3,68.47047252,4313,2,31
3,768.1882544,2080,2,31
3,177.9136641,6116,2,31
3,189.1042963,1855,2,31
3,663.483786,5727,2,31
3,727.358994,2105,2,31
3,551.9666512,2781,3,25
3,718.7564275,2902,3,25
3,202.1246177,5932,3,25
3,515.4229191,3999,3,25
3,552.8972832,1772,3,25
3,645.7479944,4864,3,25
3,342.7152316,5417,3,25
3,532.1060206,3852,3,25
3,217.2989657,5688,3,25
3,207.6700781,4958,3,25
3,347.8133587,4757,3,25
3,609.5175923,5351,3,25
3,119.7095173,1513,3,25
3,157.5154771,3843,3,25
3,679.0507209,5140,3,25
3,82.27466915,5382,3,25
3,444.4618091,2412,3,25
3,34.44485482,4591,3,25
3,245.9953175,5134,3,25
3,551.6621576,4942,3,25
3,255.7174673,2502,3,25
3,64.14361078,2809,3,25
3,592.2122327,3786,3,25
3,484.1085699,4478,3,25
3,86.21149702,2593,3,25
3,220.2996552,5331,3,25
3,535.4449898,1518,3,25
3,104.0382266,2847,3,25
3,666.3139412,3723,3,25
3,510.8395797,3718,3,25
3,227.4143655,5810,3,25
3,129.2746819,5997,3,25
3,207.8791077,4899,3,25
4,1066.660364,323,1,34
4,1330.606234,144,1,34
4,1376.834645,218,1,34
4,1500.73447,325,1,34
4,1334.710829,123,1,34
4,2250.210215,358,1,34
4,2354.983844,189,1,34
4,1852.689844,102,1,34
4,1072.944061,385,1,34
4,1461.804893,151,1,34
4,2402.376192,87,1,34
4,1661.295545,102,1,34
4,1338.146673,261,1,34
4,1625.203514,310,1,34
4,2482.741899,395,1,34
4,1750.963638,285,1,34
4,1791.656229,113,1,34
4,1317.413663,331,1,34
4,1206.237214,54,1,34
4,954.7466297,12,1,34
4,1201.777709,394,1,34
4,2402.882797,45,1,34
4,1289.023089,28,1,34
4,1104.577932,309,1,34
4,1060.800217,63,1,34
4,1141.498191,82,1,34
4,1064.543937,394,1,34
4,2013.449209,126,1,34
4,808.1103484,144,1,34
4,1679.916668,349,1,34
4,976.6598517,269,1,34
4,1942.905781,192,1,34
4,2451.263809,249,1,34
4,1110.846821,110,1,34
4,1596.024529,27,1,34
4,1926.513673,353,1,34
4,970.8627314,329,1,34
4,952.085017,117,1,34
4,1704.871941,1,1,34
4,1284.144492,392,1,34
4,1642.600762,165,1,34
4,2072.772642,310,1,34
4,1169.001884,203,1,34
4,2480.980408,194,1,34
4,2184.585888,325,1,34
4,1832.530687,21,2,21
4,2063.524198,74,2,21
4,2380.183158,399,2,21
4,1661.583307,385,2,21
4,2420.237911,336,2,21
4,2471.872041,284,2,21
4,920.4470353,110,2,21
4,1456.408332,118,2,21
4,1824.621273,224,2,21
4,840.6190031,328,2,21
4,883.0482365,69,2,21
4,1501.423666,340,2,21
4,897.2912981,276,2,21
4,932.9270675,171,2,21
4,1039.593604,41,2,21
4,1383.424626,284,2,21
4,1669.538913,199,2,21
4,2096.751321,0,2,21
4,791.1884411,305,2,21
4,1379.278884,11,2,21
4,1026.387449,70,2,21
4,1406.523504,228,2,21
4,2179.067289,290,2,21
4,1683.173672,83,2,21
4,1018.493323,372,2,21
4,1965.395233,169,2,21
4,1016.881007,3,2,21
4,1807.326123,113,3,37
4,2164.524082,20,3,37
4,782.4184927,206,3,37
4,2201.644485,354,3,37
4,1410.167555,65,3,37
4,2388.467888,199,3,37
4,884.4691777,173,3,37
4,2202.519395,147,3,37
4,2114.751525,217,3,37
4,2373.716904,208,3,37
4,1273.07567,283,3,37
4,1206.220609,149,3,37
4,2133.666953,310,3,37
4,1116.428083,325,3,37
4,1884.60671,155,3,37
4,2444.946549,136,3,37
4,1171.297375,243,3,37
4,2152.558815,134,3,37
4,2269.593786,208,3,37
4,866.6935714,41,3,37
4,818.7210081,134,3,37
4,891.5186699,393,3,37
4,2027.394618,145,3,37
4,1571.92498,44,3,37
4,1449.754491,105,3,37
4,2130.793447,311,3,37
4,2346.585223,384,3,37
4,1782.430615,221,3,37
4,2046.023492,132,3,37
4,2471.117248,141,3,37
4,1034.614971,54,3,37
4,1755.003519,190,3,37
4,1730.621902,79,3,37
4,2459.050678,247,3,37
4,1050.793108,59,3,37
4,2492.857663,318,3,37
4,2413.244149,358,3,37
4,925.7001155,392,3,37
4,2442.180234,0,3,37
4,1448.077854,31,3,37
4,1590.206147,355,3,37
4,2131.356843,252,3,37
4,1262.0352,387,3,37
4,1929.111697,113,3,37
4,2431.644651,9,3,37
4,2300.273009,1,1,34
4,2472.687958,152,1,34
4,2150.650757,138,1,34
4,2420.367339,44,1,34
4,2297.578022,240,1,34
4,1847.221448,74,1,34
4,2388.585552,30,1,34
4,871.1136853,120,1,34
4,2331.594164,384,1,34
4,1646.228631,400,1,34
4,1653.671244,193,1,34
4,929.714841,208,1,34
4,1674.335266,80,1,34
4,2288.867943,130,1,34
4,2244.971443,320,1,34
4,794.980273,120,1,34
4,1332.531558,13,1,34
4,1936.59797,286,1,34
4,2152.772858,365,1,34
4,2010.874512,322,1,34
4,799.6124072,3,1,34
4,2235.993623,21,1,34
4,2215.80857,90,1,34
4,2394.238502,281,1,34
4,917.1527859,18,1,34
4,1676.991205,86,1,34
4,924.7348669,253,1,34
4,1556.402646,374,1,34
4,2447.234673,161,1,34
4,2152.234554,327,2,21
4,2378.301232,186,2,21
4,2044.850722,209,2,21
4,2019.37486,318,2,21
4,1349.896812,153,2,21
4,1620.869943,1,2,21
4,2095.829062,391,2,21
4,1206.686127,374,2,21
4,1867.618332,142,2,21
4,1624.524133,296,2,21
4,1061.43305,41,2,21
4,2480.395467,87,2,21
4,2306.55917,323,2,21
4,2086.91144,177,2,21
4,905.1104218,378,2,21
4,2252.204208,26,2,21
4,2248.825673,261,2,21
4,1680.356778,392,2,21
4,2009.815765,298,2,21
4,1766.028218,15,2,21
4,1875.026568,280,2,21
4,1825.234029,161,2,21
4,889.920436,167,2,21
4,1805.1597,148,2,21
4,1270.172752,315,2,21
4,1701.470872,238,2,21
4,1737.799998,277,2,21
4,1564.307269,47,2,21
4,2037.941718,23,2,21
4,2194.215433,243,2,21
4,1207.541655,307,2,21
4,2010.891272,58,2,21
4,1042.253204,18,2,21
4,2134.71696,225,2,21
4,1809.970981,223,2,21
4,884.1537204,102,2,21
4,1585.836416,376,2,21
4,2023.20166,41,3,37
4,1494.992156,351,3,37
4,1525.151026,134,3,37
4,1937.454193,230,3,37
4,1004.369267,377,3,37
4,2367.166175,299,3,37
4,799.9702115,93,3,37
4,973.5594752,168,3,37
4,838.4180811,253,3,37
4,2129.367306,154,3,37
4,2103.173468,301,3,37
4,1477.909344,217,3,37
4,1267.403106,358,3,37
4,1466.634547,138,3,37
4,2289.748135,344,3,37
4,949.1863684,89,3,37
4,1072.451782,269,3,37
4,2279.555095,209,3,37
4,860.2611291,121,3,37
4,1245.674123,253,3,37
4,1958.957668,2,3,37
4,919.7397149,111,3,37
4,1719.084799,314,3,37
4,1387.513459,211,3,37
4,2230.83515,376,3,37
4,2444.958289,164,3,37
4,1659.65779,244,3,37
4,2090.154308,349,3,37
4,852.6937059,41,3,37
4,961.2134817,145,3,37
4,2133.616079,346,3,37
4,2212.4044,384,3,37
4,1976.163706,107,3,37
4,2104.18035,270,3,37
4,2327.677483,256,3,37
4,2109.471773,177,3,37
4,840.5125872,350,3,37
4,1891.946478,394,3,37
4,1692.002417,18,1,34
4,1848.706366,369,1,34
4,2495.015265,232,1,34
4,1249.179902,116,1,34
4,1068.715359,79,1,34
4,2489.958126,58,1,34
4,1096.521031,55,1,34
4,1797.94952,200,1,34
4,2340.154477,26,1,34
4,1705.405509,274,1,34
4,988.7066449,182,1,34
4,1847.272888,71,1,34
4,1442.867084,216,1,34
4,1493.456624,219,1,34
4,1248.519663,33,1,34
4,1510.025199,39,1,34
4,1832.458881,128,1,34
4,2038.474571,170,1,34
4,2176.682079,347,1,34
4,2115.010098,171,1,34
4,1086.481992,274,1,34
4,995.243585,79,1,34
4,1715.565882,356,1,34
4,1067.454049,11,1,34
4,1349.924501,178,1,34
4,1233.816606,183,1,34
4,2215.683666,185,1,34
4,1021.268659,394,1,34
4,1930.319238,133,1,34
4,2208.668317,158,1,34
4,1740.383079,354,1,34
4,2487.251919,121,1,34
4,1617.933022,377,1,34
4,1492.87432,318,1,34
4,786.7656402,331,1,34
4,1873.26661,352,1,34
4,2125.282855,292,1,34
4,2064.310294,212,1,34
4,978.7924867,291,1,34
4,1272.583141,147,1,34
4,894.929904,41,1,34
4,1157.030569,371,1,34
4,2337.329001,254,1,34
4,1433.990603,314,1,34
4,1634.545162,262,2,21
4,2049.480393,80,2,21
4,2294.563998,96,2,21
4,2140.757597,212,2,21
4,1677.25531,147,2,21
4,1016.855585,162,2,21
4,1081.211905,240,2,21
4,1456.345825,43,2,21
4,1664.123471,112,2,21
4,1905.422644,254,2,21
4,1175.418314,83,2,21
4,1744.002923,128,2,21
4,1143.717695,295,2,21
4,961.8829405,216,2,21
4,2306.989798,124,2,21
4,2417.562014,28,2,21
4,1184.811616,154,2,21
4,1858.188638,169,2,21
4,1998.820152,370,2,21
4,1655.252796,392,2,21
4,2069.051929,217,2,21
4,820.4658455,288,2,21
4,1225.126884,359,2,21
4,973.7399146,355,2,21
4,1731.804141,224,2,21
4,1731.010395,279,2,21
4,1443.162441,156,2,21
4,823.7013945,291,2,21
4,2069.988528,134,2,21
4,1512.463662,219,2,21
4,1427.83388,161,2,21
4,1179.1229,154,2,21
4,783.8566349,125,2,21
4,1701.218488,68,2,21
4,1716.659562,359,2,21
4,870.5089818,21,2,21
4,2427.927567,141,2,21
4,1202.600341,386,2,21
4,2055.856266,399,2,21
4,1065.982648,229,2,21
4,2433.334389,104,2,21
4,988.4593209,325,3,37
4,1056.395009,106,3,37
4,974.1903804,310,3,37
4,2201.904533,210,3,37
4,873.6936427,313,3,37
4,2430.386293,341,3,37
4,2445.067325,312,3,37
4,2194.903066,41,3,37
4,1251.311384,290,3,37
4,1003.017892,113,3,37
4,1789.161143,160,3,37
4,1981.558845,162,3,37
4,1119.244926,246,3,37
4,2251.193227,229,3,37
4,1758.938881,178,3,37
4,875.1717528,25,3,37
4,1392.339817,254,3,37
4,2389.037156,354,3,37
4,1439.491527,82,3,37
4,1090.247233,159,3,37
4,2280.230282,73,3,37
4,926.2309582,364,3,37
4,2302.802816,217,3,37
4,965.1136172,333,3,37
4,1103.830998,201,3,37
4,2065.730288,134,3,37
4,1449.94502,82,3,37
4,2309.950749,351,3,37
4,1905.785796,21,3,37
4,2141.23371,393,3,37
4,1415.37175,132,3,37
4,1213.236133,369,3,37
4,1773.996916,105,3,37
4,1227.337083,280,3,37
4,1603.04662,10,3,37
4,1307.175001,342,3,37
4,1234.151736,45,3,37
4,2348.886173,366,3,37
4,1639.130002,21,3,37
4,1993.770708,357,1,34
4,1846.462829,291,1,34
4,991.8419204,355,1,34
4,1738.520969,88,1,34
4,1393.017987,299,1,34
4,885.4211312,337,1,34
4,1592.912176,70,1,34
4,1347.590212,150,1,34
4,2342.456056,309,1,34
4,1775.082782,85,1,34
4,819.2359641,6,1,34
4,1331.683115,18,1,34
4,2113.095676,64,1,34
4,1423.733043,189,1,34
4,1436.65541,336,1,34
4,994.1754081,90,1,34
4,1827.426623,11,1,34
4,1650.292691,102,1,34
4,1635.391228,315,1,34
4,982.4563665,23,1,34
4,958.5300201,186,1,34
4,989.3212217,23,1,34
4,2003.966895,311,1,34
4,2492.337897,366,1,34
4,2194.938841,306,1,34
4,1177.446026,348,1,34
4,2253.078243,173,1,34
4,1405.076815,8,1,34
4,2451.037374,105,1,34
4,1010.043705,90,1,34
4,1029.349739,5,1,34
4,1728.387975,64,1,34
4,1133.192034,90,1,34
4,2431.685802,259,1,34
4,792.3862794,206,1,34
4,1141.669388,113,1,34
4,1506.249001,1,2,21
4,1385.856438,291,2,21
4,1425.710153,212,2,21
4,1031.828573,228,2,21
4,1425.047199,32,2,21
4,2353.177953,312,2,21
4,1028.721247,169,2,21
4,2248.227052,102,2,21
4,1401.327768,277,2,21
4,1345.606411,255,2,21
4,1268.679972,337,2,21
4,1538.919635,232,2,21
4,1624.890395,317,2,21
4,830.2737085,400,2,21
4,2138.57421,154,2,21
4,1468.960458,276,2,21
4,2314.289719,267,2,21
4,1948.505812,265,2,21
4,915.0902944,138,2,21
4,1828.566931,253,2,21
4,1864.460834,68,2,21
4,1510.604008,37,2,21
4,2380.285809,27,2,21
4,1973.850387,203,2,21
4,1154.723044,39,2,21
4,894.6002066,396,2,21
4,1496.168052,214,2,21
4,2175.478109,379,2,21
4,1078.744316,219,2,21
4,1528.430527,376,2,21
4,2023.816995,248,2,21
4,1620.400406,128,2,21
4,972.6907587,127,2,21
4,1427.698405,385,2,21
4,1649.984349,302,2,21
4,1040.209917,293,2,21
4,1373.413664,360,2,21
4,869.8808728,54,2,21
4,1304.267286,40,2,21
4,2072.799195,365,2,21
4,2072.513556,398,2,21
4,1343.627575,179,2,21
4,1261.134993,307,2,21
4,1852.523264,386,3,37
4,1220.647215,206,3,37
4,1315.183412,37,3,37
4,846.3507968,156,3,37
4,2166.915497,331,3,37
4,1515.746042,80,3,37
4,1869.244533,108,3,37
4,1700.170126,122,3,37
4,2448.920819,307,3,37
4,1732.359981,125,3,37
4,1479.504991,190,3,37
4,2000.543398,11,3,37
4,2355.35211,201,3,37
4,1883.12577,180,3,37
4,1722.62373,172,3,37
4,2399.389817,85,3,37
4,1179.990732,71,3,37
4,2406.656856,13,3,37
4,1882.289105,248,3,37
4,1528.236466,23,3,37
4,2014.770024,324,3,37
4,1355.15939,163,3,37
4,1101.793815,322,3,37
4,861.8945071,230,3,37
4,1346.646179,217,3,37
4,903.2093428,180,3,37
4,2142.670156,156,3,37
4,824.2770873,82,3,37
4,1492.671631,29,3,37
4,832.9919174,371,3,37
4,1716.421702,388,3,37
4,2292.278126,80,3,37
4,1962.382532,327,3,37
4,1075.11833,122,3,37
4,1640.546052,242,3,37
5,1360.930316,801,1,23
5,1792.387494,748,1,23
5,1656.241409,915,1,23
5,1758.639465,712,1,23
5,1680.232833,644,1,23
5,1037.680036,975,1,23
5,2302.254198,1266,1,23
5,797.3140709,1094,1,23
5,2442.633259,664,1,23
5,2052.64128,1059,1,23
5,1996.755449,769,1,23
5,2004.773286,981,1,23
5,2192.311412,1314,1,23
5,1769.358198,1415,1,23
5,1134.957849,454,1,23
5,2191.978803,1153,1,23
5,1403.281176,1368,1,23
5,2031.325826,411,1,23
5,1796.849337,675,1,23
5,1874.114086,668,1,23
5,848.5604102,534,1,23
5,1896.39705,1083,1,23
5,875.7784675,1254,1,23
5,1742.411682,1009,1,23
5,1672.393621,408,1,23
5,1425.595822,1335,1,23
5,2352.869301,436,1,23
5,2429.802224,568,1,23
5,1139.988229,1242,1,23
5,1262.594854,1299,1,23
5,1542.286976,1199,1,23
5,1089.472227,769,1,23
5,1974.919184,833,1,23
5,1902.697137,839,1,23
5,1754.578173,993,1,23
5,1809.664385,591,1,23
5,1377.327175,999,1,23
5,2228.036986,712,1,23
5,1595.126425,898,1,23
5,2077.420546,1069,1,23
5,2296.964703,1343,1,23
5,2014.469056,605,1,23
5,2097.584782,1117,1,23
5,1184.196908,1318,2,22
5,1810.896702,878,2,22
5,2042.633539,497,2,22
5,2370.423093,546,2,22
5,1682.930799,1466,2,22
5,1910.612742,773,2,22
5,879.4049137,1229,2,22
5,1019.255567,450,2,22
5,1224.140293,1010,2,22
5,1793.207512,1453,2,22
5,2162.682957,1106,2,22
5,1564.086166,1344,2,22
5,1920.863454,1274,2,22
5,979.8004411,858,2,22
5,1535.057391,1075,2,22
5,2431.620082,702,2,22
5,1814.367308,928,2,22
5,2177.254927,1206,2,22
5,1309.34941,466,2,22
5,1742.211313,1078,2,22
5,1035.408007,1266,2,22
5,2125.348752,1296,2,22
5,1050.853792,1201,2,22
5,2092.223346,1229,2,22
5,1512.234817,609,2,22
5,1192.545965,1148,2,22
5,1459.40118,736,2,22
5,1431.485405,1011,2,22
5,1247.760978,515,2,22
5,1313.30256,1270,2,22
5,1483.150082,859,2,22
5,1715.013025,1186,2,22
5,1825.955617,646,2,22
5,863.8539734,1101,2,22
5,1200.935179,1171,2,22
5,1619.976274,858,2,22
5,1549.397006,1424,2,22
5,775.120265,944,2,22
5,973.1432098,542,2,22
5,2410.035027,695,3,20
5,2161.382195,727,3,20
5,1967.617259,839,3,20
5,962.9958302,970,3,20
5,925.1926766,1464,3,20
5,1143.478742,1170,3,20
5,1313.670679,643,3,20
5,1037.855255,1346,3,20
5,2149.328512,1030,3,20
5,1136.450569,720,3,20
5,2074.287497,1033,3,20
5,2005.664628,710,3,20
5,1882.456395,531,3,20
5,2165.107975,1364,3,20
5,1121.507856,918,3,20
5,2230.904129,781,3,20
5,941.1637521,963,3,20
5,1584.627299,1136,3,20
5,1810.866672,669,3,20
5,1223.507237,889,3,20
5,1110.134492,524,3,20
5,1533.047316,639,3,20
5,2151.804309,1410,3,20
5,2423.075094,1486,3,20
5,2457.90185,1177,3,20
5,2216.862306,1281,3,20
5,1007.337452,1370,3,20
5,1318.306343,401,3,20
5,2304.958034,1303,3,20
5,2032.909345,1169,3,20
5,1126.294851,816,3,20
5,1393.796494,553,3,20
5,2334.679041,455,3,20
5,2130.870074,1432,3,20
5,1707.508023,615,3,20
5,1212.088836,1085,3,20
5,1288.767918,1251,3,20
5,2116.201671,1444,1,23
5,807.5619134,1152,1,23
5,853.9459541,821,1,23
5,852.2364902,1259,1,23
5,1961.589028,904,1,23
5,1671.382296,1387,1,23
5,1628.258433,1273,1,23
5,1512.331098,686,1,23
5,1017.139035,999,1,23
5,1136.666626,526,1,23
5,2290.407981,1031,1,23
5,2304.579591,1117,1,23
5,1021.513469,1272,1,23
5,1238.085678,719,1,23
5,1031.644157,1010,1,23
5,1829.815121,984,1,23
5,2026.412651,1417,1,23
5,2025.343442,1077,1,23
5,2434.300027,495,1,23
5,1118.190061,998,1,23
5,1701.030918,518,1,23
5,1247.162913,1164,1,23
5,887.5762725,528,1,23
5,1577.322006,1254,1,23
5,1140.52899,899,1,23
5,1926.643817,489,1,23
5,1790.862511,699,1,23
5,1573.849841,764,1,23
5,1555.088677,641,1,23
5,1133.474836,1215,1,23
5,1212.625611,1027,1,23
5,1028.745015,851,1,23
5,1865.916615,481,1,23
5,1883.256509,631,1,23
5,2278.529281,593,1,23
5,1600.60176,1089,1,23
5,1846.436258,556,1,23
5,2252.061213,742,1,23
5,2114.134526,549,1,23
5,2102.973906,548,2,22
5,2150.417526,1038,2,22
5,1347.973414,496,2,22
5,1793.86626,939,2,22
5,1645.959212,1253,2,22
5,1258.628513,410,2,22
5,1687.327582,728,2,22
5,1326.064946,922,2,22
5,932.709662,1041,2,22
5,1087.821368,1460,2,22
5,1328.145802,1252,2,22
5,1755.173086,1090,2,22
5,1180.918338,801,2,22
5,797.5395902,483,2,22
5,1743.483293,679,2,22
5,1569.107215,1355,2,22
5,2404.616893,440,2,22
5,1223.301085,1009,2,22
5,1715.751923,641,2,22
5,1004.250231,493,2,22
5,1309.653386,865,2,22
5,1622.551277,1271,2,22
5,2127.355626,1365,2,22
5,1075.657043,820,2,22
5,1735.55706,676,2,22
5,2231.658759,928,2,22
5,1609.96988,897,2,22
5,1665.057614,503,2,22
5,813.3531969,735,2,22
5,1476.034618,516,2,22
5,1774.586022,1318,3,20
5,2109.424749,587,3,20
5,1956.082678,788,3,20
5,2059.802912,695,3,20
5,1092.738192,1472,3,20
5,1441.451046,857,3,20
5,1919.037935,845,3,20
5,2168.25107,571,3,20
5,1531.512131,593,3,20
5,1547.752971,881,3,20
5,2382.689573,1493,3,20
5,1469.916969,579,3,20
5,2289.968029,736,3,20
5,1067.370535,836,3,20
5,1974.365036,1456,3,20
5,1715.024778,715,3,20
5,1487.804129,1402,3,20
5,844.3177036,662,3,20
5,2060.62595,1477,3,20
5,1559.730149,1004,3,20
5,1426.94316,582,3,20
5,1765.879139,425,3,20
5,1647.214337,408,3,20
5,1983.704272,1119,3,20
5,1918.656705,899,3,20
5,973.1491734,895,3,20
5,2495.48449,771,3,20
5,1696.659947,505,3,20
5,2310.755856,870,3,20
5,2258.557467,841,3,20
5,2446.963854,1099,3,20
5,1528.391246,1013,3,20
5,1448.950799,1218,3,20
5,1082.983552,1127,3,20
5,928.3815097,1430,3,20
5,849.7747568,483,3,20
5,1664.47498,856,1,23
5,1470.669553,533,1,23
5,1194.421794,949,1,23
5,903.7241768,680,1,23
5,2381.751148,1249,1,23
5,1456.225373,1241,1,23
5,1828.548629,1412,1,23
5,1033.658771,769,1,23
5,1045.638559,1323,1,23
5,2043.349687,680,1,23
5,1375.866776,1204,1,23
5,2053.951303,1256,1,23
5,2416.063537,735,1,23
5,1651.267023,561,1,23
5,2176.899606,1196,1,23
5,1981.435948,1106,1,23
5,1320.42793,550,1,23
5,2317.936545,1471,1,23
5,1825.040565,1435,1,23
5,1943.290125,1495,1,23
5,2298.450139,1061,1,23
5,1031.086537,856,1,23
5,2433.611812,603,1,23
5,2277.822413,1129,1,23
5,1267.360306,525,1,23
5,1429.107346,1014,1,23
5,1028.426891,1089,1,23
5,1796.588085,852,1,23
5,2224.719285,1457,1,23
5,1866.637529,708,1,23
5,1107.635511,621,1,23
5,2246.947342,805,1,23
5,2244.199965,674,1,23
5,1943.823538,650,1,23
5,1791.934983,1156,1,23
5,2227.37966,793,1,23
5,1951.211858,597,1,23
5,1957.779621,917,1,23
5,1747.808769,1324,1,23
5,1227.859607,1393,2,22
5,821.5940838,680,2,22
5,1034.851183,908,2,22
5,2288.640808,470,2,22
5,1372.166319,525,2,22
